id,amountUSD,budgetYear,createdAt,date,decisionDate,description,firstReportedDate,flowType,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,source_Organization_id,source_UsageYear_id,Donor,source_UsageYear_name,destination_Plan_id,destination_Organization_id,destination_GlobalCluster_id,destination_Location_id,destination_iso3,destination_Project_id,destination_UsageYear_id,destination_Plan_name,Recipient.Organization,destination_GlobalCluster_name,Destination.Country,destination_Project_name,destination_UsageYear_name,report_type,report_organisation,report_channel,report_date,originalAmount,source_Location_id,source_iso3,source_Location_name,destination_Emergency_id,destination_Emergency_name,refCode,source_GlobalCluster_id,source_GlobalCluster_name,exchangeRate,source_Plan_id,source_Plan_name,grandBargainEarmarkingType,source_Emergency_id,source_Emergency_name,source_Project_id,source_Project_name,destination_Cluster_id,destination_Cluster_name,source_Cluster_id,source_Cluster_name,analysis_date,emergency_boundary,plan_boundary,description_search_flag,potential_overlap_flag
128709,7396450,2015,2015-05-11T12:42:00Z,2015-04-26T00:00:00Z,2015-04-26T00:00:00Z,to be allocated to specific projects,2015-05-11T12:42:00Z,Standard,t,GBP,Traditional aid,,paid,2015-06-23,1,incoming,single,5315,37,UNICEF National Committee/United Kingdom,2015,486,2915,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,"",Nepal,"",2015,Primary,United Nations Children's Fund,Other,2015-05-11T12:42:00.000Z,5000000,"","","",629,NEPAL - Earthquake - April 2015,"","","",0.676,"","","","","",,"","","","","",2015-04-26,Incoming,Incoming,FALSE,FALSE
128710,12580902,2015,2015-05-11T12:45:00Z,2015-04-26T00:00:00Z,2015-04-26T00:00:00Z,to be allocated to specific projects,2015-05-11T12:45:00Z,Standard,f,USD,Traditional aid,,paid,2015-12-22,1,internal,single,4058,37,US Fund for UNICEF,2015,486,2915,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,"",Nepal,"",2015,Primary,United Nations Children's Fund,Other,2015-05-11T12:45:00.000Z,,"","","",629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"","","","","",2015-04-26,Incoming,Incoming,FALSE,FALSE
128729,100000,2015,2015-05-11T15:38:00Z,2015-05-08T00:00:00Z,2015-05-08T00:00:00Z,"From people of Armenia for people of Nepal. 100 Lives Project of IDeA Foundation for those who were affected by the devastating earthquake, in particular the children of Nepal.",2015-05-11T15:38:00Z,Standard,t,USD,Traditional aid,,paid,2015-05-12,1,incoming,single,6708,37,IDeA Foundation,2015,486,2915,10,156,NPL,41693,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,Protection,Nepal,Prevention and response to protect children in affected areas.,2015,Primary,IDeA Foundation,Other,2015-05-11T15:38:00.000Z,,"","","",629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"",1989,PROTECTION,"","",2015-05-08,Incoming,Incoming,FALSE,FALSE
128573,110619,2015,2015-05-07T11:25:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,"To save lives and alleviate suffering - WASH, emergency food security and livelihoods response in Kathmandu Valley, Gorkha, Lamjung and Sindhupalchowk (OXFAM ERFS 2015)",2015-05-07T11:01:20Z,Standard,t,EUR,Traditional aid,,commitment,2015-05-07,1,incoming,single,3009,37,"Ireland, Government of",2015,"",3921,"",156,NPL,,37,"",OXFAM Ireland,"",Nepal,"",2015,Primary,"Ireland, Government of",From EDRIS,2015-05-07T11:01:20.000Z,100000,107,IRL,Ireland,629,NEPAL - Earthquake - April 2015,"OXFAM ERFS 2015, [EDRIS:70919]","","",0.904,"","","","","",,"","","","","",2015-05-01,Incoming,,FALSE,FALSE
128575,110619,2015,2015-05-07T11:27:00Z,2015-05-05T00:00:00Z,2015-05-05T00:00:00Z,"To save lives and alleviate suffering (Trócaire ERFS 2015) - Household Kits, Transport",2015-05-07T11:01:19Z,Standard,t,EUR,Traditional aid,,commitment,2016-01-04,1,incoming,single,3009,37,"Ireland, Government of",2015,"",2497,4,156,NPL,,37,"",Trocaire,Emergency Shelter and NFI,Nepal,"",2015,Primary,"Ireland, Government of",From EDRIS,2015-05-07T11:01:19.000Z,100000,107,IRL,Ireland,629,NEPAL - Earthquake - April 2015,"Trócaire ERFS 2015, [EDRIS:70899]","","",0.904,"","","","","",,"","","","","",2015-05-05,Incoming,,FALSE,FALSE
128595,1322401,2015,2015-05-07T17:32:00Z,2015-05-06T00:00:00Z,2015-05-06T00:00:00Z,NPL-15/0007/to be allocated to specific projects,2015-05-07T17:32:00Z,Standard,t,NOK,Traditional aid,152905,paid,2015-05-15,1,incoming,single,2930,37,"Norway, Government of",2015,486,2915,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,"",Nepal,"",2015,Primary,United Nations Children's Fund,Other,2015-05-07T17:32:00.000Z,10000000,167,NOR,Norway,629,NEPAL - Earthquake - April 2015,"","","",7.562003,"","","","","",,"","","","","",2015-05-06,Incoming,Incoming,FALSE,FALSE
128654,1983602,2015,2015-05-08T14:12:00Z,2015-05-07T00:00:00Z,2015-05-07T00:00:00Z,QZA-15/0178-18/IFRC Nepal - IFRC Emergency Appeal for the Nepal earthquake - deployment of field hospital,2015-05-08T14:12:00Z,Standard,t,NOK,Traditional aid,152905,paid,2015-09-28,1,incoming,single,2930,37,"Norway, Government of",2015,"",4393,"",156,NPL,,37,"",International Federation of Red Cross and Red Crescent Societies,"",Nepal,"",2015,Primary,"Norway, Government of",Other,2015-05-08T14:12:00.000Z,15000000,167,NOR,Norway,629,NEPAL - Earthquake - April 2015,QZA-15/0178-18,"","",7.562,"","","","","",,"","","","","",2015-05-07,Incoming,,FALSE,FALSE
128684,0,2015,2015-05-11T11:41:00Z,2015-05-08T00:00:00Z,2015-05-08T00:00:00Z,"in kind - 20,000 tents; 20 tons of rice; 39,000 tarpaulin shelters",2015-05-11T11:41:00Z,Standard,t,USD,Traditional aid,,commitment,2015-05-11,1,incoming,single,83,37,"Pakistan, Government of",2015,"","","",156,NPL,,37,"","","",Nepal,"",2015,Primary,"Pakistan, Government of",Other,2015-05-11T11:41:00.000Z,,169,PAK,Pakistan,629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"","","","","",2015-05-08,Incoming,,FALSE,FALSE
128704,1161170,2015,2015-05-11T12:26:00Z,2015-04-30T00:00:00Z,2015-04-30T00:00:00Z,to be allocated to specific projects,2015-05-11T12:26:00Z,Standard,t,SEK,Traditional aid,152908,paid,2015-05-11,1,incoming,single,2921,37,"Sweden, Government of",2015,486,2915,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,"",Nepal,"",2015,Primary,United Nations Children's Fund,Other,2015-05-11T12:26:00.000Z,10000000,216,SWE,Sweden,629,NEPAL - Earthquake - April 2015,"","","",8.612003,"","","","","",,"","","","","",2015-04-30,Incoming,Incoming,FALSE,FALSE
128565,1160338,2015,2015-05-07T11:11:00Z,2015-05-04T00:00:00Z,2015-05-04T00:00:00Z,"continuation of started activities: staff, shelter material, logistics, etc",2015-05-07T11:11:00Z,Standard,t,CHF,Traditional aid,,paid,2015-05-07,1,incoming,single,2924,37,"Switzerland, Government of",2015,"","","",156,NPL,,37,"","","",Nepal,"",2015,Primary,"Switzerland, Government of",Other,2015-05-07T11:11:00.000Z,1100000,217,CHE,Switzerland,629,NEPAL - Earthquake - April 2015,"","","",0.948,"","","","","",,"","","","","",2015-05-04,Incoming,,FALSE,FALSE
128622,2218935,2015,2015-05-08T11:24:00Z,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,Specialised surgical and trauma support to those injured and affected by the Nepal Earthquake. - Deployment of the UK surgical and medical trama teams (UKMED; Save The Children; Handicap International) (205028),2015-05-08T11:00:30Z,Standard,t,GBP,Traditional aid,,commitment,2015-05-08,1,incoming,single,2917,37,"United Kingdom, Government of",2015,"","",7,156,NPL,,37,"","",Health,Nepal,"",2015,Primary,"United Kingdom, Government of",From EDRIS,2015-05-08T11:00:30.000Z,1500000,236,GBR,United Kingdom,629,NEPAL - Earthquake - April 2015,"205028, [EDRIS:70981]","","",0.676,"","","","","",,"","","","","",2015-04-27,Incoming,,FALSE,FALSE
128623,739645,2015,2015-05-08T11:35:00Z,2015-04-30T00:00:00Z,2015-04-30T00:00:00Z,"in kind - Short term secondments of Humanitarian Experts to UN Agencies - To provide additional short-term capacity, expertise and leadership for humanitarian response operations where needed. The UN frequently lack expert humanitarian personnel able to deploy quickly to specific rapid onset or chronic emergencies.  (205028)",2015-05-08T11:00:30Z,Standard,t,GBP,Traditional aid,,commitment,2015-05-18,1,incoming,single,2917,37,"United Kingdom, Government of",2015,"",8417,26480,156,NPL,,37,"",UN Agencies,Coordination and support services,Nepal,"",2015,Primary,"United Kingdom, Government of",From EDRIS,2015-05-08T11:00:30.000Z,500000,236,GBR,United Kingdom,629,NEPAL - Earthquake - April 2015,"205028, [EDRIS:70980]","","",0.676,"","","","","",,"","","","","",2015-04-30,Incoming,,FALSE,FALSE
128624,1479290,2015,2015-05-08T11:37:00Z,2015-04-29T00:00:00Z,2015-04-29T00:00:00Z,in kind - Airfield Handling Equipment provided to relieve the logistical bottlenecks at Kathmandu Airport.  (205028),2015-05-08T11:00:29Z,Standard,t,GBP,Traditional aid,,commitment,2017-11-21,1,incoming,single,2917,37,"United Kingdom, Government of",2015,"","",8,156,NPL,,37,"","",Logistics,Nepal,"",2015,Primary,"United Kingdom, Government of",From EDRIS,2015-05-08T11:00:29.000Z,1000000,236,GBR,United Kingdom,629,NEPAL - Earthquake - April 2015,"205028, [EDRIS:70974]","","",0.676,"","","","","",,"","","","","",2015-04-29,Incoming,,FALSE,FALSE
128625,485362,2015,2015-05-08T11:41:00Z,2015-05-04T00:00:00Z,2015-05-04T00:00:00Z,To provide immediate humanitarian support to people affected by the Nepal earthquake. - Logistics / Technical assistance (205028),2015-05-08T11:00:29Z,Standard,t,GBP,Traditional aid,,commitment,2017-11-21,1,incoming,single,2917,37,"United Kingdom, Government of",2015,"",3377,8,156,NPL,,37,"",Mission Aviation Fellowship,Logistics,Nepal,"",2015,Primary,"United Kingdom, Government of",From EDRIS,2015-05-08T11:00:29.000Z,315000,236,GBR,United Kingdom,629,NEPAL - Earthquake - April 2015,"205028, [EDRIS:70973]","","",0.649,"","","","","",,"","","","","",2015-05-04,Incoming,,FALSE,FALSE
128626,3852080,2015,2015-05-08T11:44:00Z,2015-05-03T00:00:00Z,2015-05-03T00:00:00Z,To provide immediate humanitarian support to people affected by the Nepal earthquake (205028),2015-05-08T11:00:29Z,Standard,t,GBP,Traditional aid,,paid,2017-11-21,1,incoming,single,2917,37,"United Kingdom, Government of",2015,486,3049,8,156,NPL,41729,37,Nepal Earthquake Flash Appeal 2015,World Food Programme,Logistics,Nepal,Provision of Humanitarian Air Services in Nepal,2015,Primary,"United Kingdom, Government of",From EDRIS,2015-05-08T11:00:29.000Z,2500000,236,GBR,United Kingdom,629,NEPAL - Earthquake - April 2015,"205028, [EDRIS:70971]","","",0.649,"","","","","",,"",1988,LOGISTICS,"","",2015-05-03,Incoming,Incoming,FALSE,FALSE
128627,1003483,2015,2015-05-08T11:49:00Z,2015-05-03T00:00:00Z,2015-05-03T00:00:00Z,"in kind -  Provision of Emergency Shelter, Non Food Items (NFI) and shelter support to self recovery to Earthquake Affected Population in Nepal for 25,000 Vulnerable Households (205028)",2015-05-08T11:00:29Z,Standard,t,GBP,Traditional aid,,paid,2015-06-30,1,incoming,single,2917,37,"United Kingdom, Government of",2015,486,2986,4,156,NPL,41721,37,Nepal Earthquake Flash Appeal 2015,International Organization for Migration,Emergency Shelter and NFI,Nepal,"Provision of Emergency Shelter, Non Food Items (NFI) and shelter support to self recovery to Earthquake Affected Population in Nepal for 25,000 Vulnerable Households ",2015,Primary,International Organization for Migration,From EDRIS,2015-05-08T11:00:29.000Z,651260,236,GBR,United Kingdom,629,NEPAL - Earthquake - April 2015,"205028, [EDRIS:70969]","","",0.649,"","","","","",,"",1990,SHELTER AND NFIs,"","",2015-05-03,Incoming,Incoming,FALSE,FALSE
128628,1926040,2015,2015-05-08T11:51:00Z,2015-05-03T00:00:00Z,2015-05-03T00:00:00Z,"To provide immediate humanitarian support to people affected by the Nepal earthquake. - Provision of Emergency Shelter and Non-Food Items (NFI) and Structural Assessment Support to Earthquake Affected Population in Nepal for 25,000 Vulnerable Households and Structural Assessments for 5000 buildings (205028)",2015-05-08T11:00:29Z,Standard,t,GBP,Traditional aid,,paid,2015-06-30,1,incoming,single,2917,37,"United Kingdom, Government of",2015,486,2986,4,156,NPL,41721,37,Nepal Earthquake Flash Appeal 2015,International Organization for Migration,Emergency Shelter and NFI,Nepal,"Provision of Emergency Shelter, Non Food Items (NFI) and shelter support to self recovery to Earthquake Affected Population in Nepal for 25,000 Vulnerable Households ",2015,Primary,"United Kingdom, Government of",From EDRIS,2015-05-08T11:00:29.000Z,1250000,236,GBR,United Kingdom,629,NEPAL - Earthquake - April 2015,"205028, [EDRIS:70968]","","",0.649,"","","","","",,"",1990,SHELTER AND NFIs,"","",2015-05-03,Incoming,Incoming,FALSE,FALSE
128629,1232666,2015,2015-05-08T12:02:00Z,2015-05-03T00:00:00Z,2015-05-03T00:00:00Z,To provide immediate humanitarian support to people affected by the Nepal earthquake. -  Logistics Augmentation and Coordination in Response to the Earthquake in Nepal (205028),2015-05-08T11:00:29Z,Standard,t,GBP,Traditional aid,,paid,2015-07-03,1,incoming,single,2917,37,"United Kingdom, Government of",2015,486,3049,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,World Food Programme,"",Nepal,"",2015,Primary,"United Kingdom, Government of",From EDRIS,2015-05-08T11:00:29.000Z,800000,236,GBR,United Kingdom,629,NEPAL - Earthquake - April 2015,"205028, [EDRIS:70965]","","",0.649,"","","","","",,"","","","","",2015-05-03,Incoming,Incoming,FALSE,FALSE
128630,770416,2015,2015-05-08T12:05:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,To provide immediate humanitarian support to people affected by the Nepal earthquake. (205028),2015-05-08T11:00:29Z,Standard,t,GBP,Traditional aid,,paid,2015-06-24,1,incoming,single,2917,37,"United Kingdom, Government of",2015,"",1860,"",156,NPL,,37,"",ActionAid International Nepal,"",Nepal,"",2015,Primary,"United Kingdom, Government of",From EDRIS,2015-05-08T11:00:29.000Z,500000,236,GBR,United Kingdom,629,NEPAL - Earthquake - April 2015,"205028, [EDRIS:70962]","","",0.649,"","","","","",,"","","","","",2015-05-01,Incoming,,FALSE,FALSE
128632,1078582,2015,2015-05-08T12:08:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,To provide immediate humanitarian support to people affected by the Nepal earthquake. (205028),2015-05-08T11:00:29Z,Standard,t,GBP,Traditional aid,,paid,2015-06-24,1,incoming,single,2917,37,"United Kingdom, Government of",2015,486,8528,4,156,NPL,41748,37,Nepal Earthquake Flash Appeal 2015,CARE Nepal,Emergency Shelter and NFI,Nepal,"Shelter assistance for 20,000 most vunerable earthquake-affected families",2015,Primary,"United Kingdom, Government of",From EDRIS,2015-05-08T11:00:29.000Z,700000,236,GBR,United Kingdom,629,NEPAL - Earthquake - April 2015,"205028, [EDRIS:70962]","","",0.649,"","","","","",,"",1990,SHELTER AND NFIs,"","",2015-05-01,Incoming,Incoming,FALSE,FALSE
128633,462250,2015,2015-05-08T12:09:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,To provide immediate humanitarian support to people affected by the Nepal earthquake. (205028),2015-05-08T11:00:29Z,Standard,t,GBP,Traditional aid,,commitment,2015-05-08,1,incoming,single,2917,37,"United Kingdom, Government of",2015,486,4763,4,156,NPL,41692,37,Nepal Earthquake Flash Appeal 2015,Handicap International / Humanity & Inclusion,Emergency Shelter and NFI,Nepal,Emergency response to earthquake affected people in Nepal.,2015,Primary,"United Kingdom, Government of",From EDRIS,2015-05-08T11:00:29.000Z,300000,236,GBR,United Kingdom,629,NEPAL - Earthquake - April 2015,"205028, [EDRIS:70962]","","",0.649,"","","","","",,"",1990,SHELTER AND NFIs,"","",2015-05-01,Incoming,Incoming,FALSE,FALSE
128634,847458,2015,2015-05-08T12:11:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,To provide immediate humanitarian support to people affected by the Nepal earthquake. (205028),2015-05-08T11:00:29Z,Standard,t,GBP,Traditional aid,,paid,2015-06-24,1,incoming,single,2917,37,"United Kingdom, Government of",2015,486,4305,4,156,NPL,41668,37,Nepal Earthquake Flash Appeal 2015,Mercy Corps,Emergency Shelter and NFI,Nepal,Humanitarian assistance to rural households affected by the earthquake in Nepal,2015,Primary,"United Kingdom, Government of",From EDRIS,2015-05-08T11:00:29.000Z,550000,236,GBR,United Kingdom,629,NEPAL - Earthquake - April 2015,"205028, [EDRIS:70962]","","",0.649,"","","","","",,"",1990,SHELTER AND NFIs,"","",2015-05-01,Incoming,Incoming,FALSE,FALSE
128635,231125,2015,2015-05-08T12:12:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,To provide immediate humanitarian support to people affected by the Nepal earthquake. (205028),2015-05-08T11:00:29Z,Standard,t,GBP,Traditional aid,,paid,2015-07-02,1,incoming,single,2917,37,"United Kingdom, Government of",2015,486,8582,4,156,NPL,41659,37,Nepal Earthquake Flash Appeal 2015,OXFAM GB,Emergency Shelter and NFI,Nepal,Emergency Shelter,2015,Primary,"United Kingdom, Government of",From EDRIS,2015-05-08T11:00:29.000Z,150000,236,GBR,United Kingdom,629,NEPAL - Earthquake - April 2015,"205028, [EDRIS:70962]","","",0.649,"","","","","",,"",1990,SHELTER AND NFIs,"","",2015-05-01,Incoming,Incoming,FALSE,FALSE
128636,693374,2015,2015-05-08T12:14:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,To provide immediate humanitarian support to people affected by the Nepal earthquake. (205028),2015-05-08T11:00:29Z,Standard,t,GBP,Traditional aid,,paid,2015-06-24,1,incoming,single,2917,37,"United Kingdom, Government of",2015,486,2849,4,156,NPL,41677,37,Nepal Earthquake Flash Appeal 2015,Save the Children,Emergency Shelter and NFI,Nepal,Shelter support through NFIs and training,2015,Primary,"United Kingdom, Government of",From EDRIS,2015-05-08T11:00:29.000Z,450000,236,GBR,United Kingdom,629,NEPAL - Earthquake - April 2015,"205028, [EDRIS:70962]","","",0.649,"","","","","",,"",1990,SHELTER AND NFIs,"","",2015-05-01,Incoming,Incoming,FALSE,FALSE
128637,7396450,2015,2015-05-08T12:15:00Z,2015-04-28T00:00:00Z,2015-04-28T00:00:00Z,To provide immediate humanitarian support to people affected by the Nepal earthquake.,2015-05-08T11:00:29Z,Standard,t,GBP,Traditional aid,,paid,2015-06-24,1,incoming,single,2917,37,"United Kingdom, Government of",2015,"",2759,"",156,NPL,,37,"",Disasters Emergency Committee (UK),"",Nepal,"",2015,Primary,"United Kingdom, Government of",From EDRIS,2015-05-08T11:00:29.000Z,5000000,236,GBR,United Kingdom,629,NEPAL - Earthquake - April 2015,[EDRIS:70961],"","",0.676,"","","","","",,"","","","","",2015-04-28,Incoming,,FALSE,FALSE
128638,4437870,2015,2015-05-08T12:17:00Z,2015-04-26T00:00:00Z,2015-04-26T00:00:00Z,To provide immediate humanitarian support to people affected by the Nepal earthquake,2015-05-08T11:00:29Z,Standard,t,GBP,Traditional aid,,paid,2015-06-24,1,incoming,single,2917,37,"United Kingdom, Government of",2015,"",4395,"",156,NPL,,37,"",British Red Cross,"",Nepal,"",2015,Primary,"United Kingdom, Government of",From EDRIS,2015-05-08T11:00:29.000Z,3000000,236,GBR,United Kingdom,629,NEPAL - Earthquake - April 2015,[EDRIS:70960],"","",0.676,"","","","","",,"","","","","",2015-04-26,Incoming,,FALSE,FALSE
128690,40000,2015,2015-05-11T12:06:00Z,2015-05-05T00:00:00Z,2015-05-05T00:00:00Z,to be allocated to specific projects,2015-05-11T12:06:00Z,Standard,t,USD,Traditional aid,,paid,2015-05-11,1,incoming,single,5281,37,"Bulgaria, Government of",2015,486,2915,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,"",Nepal,"",2015,Primary,United Nations Children's Fund,Other,2015-05-11T12:06:00.000Z,,35,BGR,Bulgaria,629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"","","","","",2015-05-05,Incoming,Incoming,FALSE,FALSE
128819,221239,2015,2015-05-13T11:57:00Z,2015-05-11T00:00:00Z,2015-05-11T00:00:00Z,Natural disasters / Humanitarian coordination and advocacy in response to the earthquake in Nepal [OCT 4848-50] (ECHO/-SA/BUD/2015/91025),2015-05-13T11:00:27Z,Standard,t,EUR,Traditional aid,152868,commitment,2015-06-03,1,incoming,single,8523,37,European Commission's Humanitarian Aid and Civil Protection Department,2015,486,4396,26480,156,NPL,41784,37,Nepal Earthquake Flash Appeal 2015,Office for the Coordination of Humanitarian Affairs,Coordination and support services,Nepal,Coordination response,2015,Primary,European Commission's Humanitarian Aid and Civil Protection Department,From EDRIS,2015-05-13T11:00:27.000Z,200000,"","","",629,NEPAL - Earthquake - April 2015,"ECHO/-SA/BUD/2015/91025, [EDRIS:-32667]","","",0.904,"","","","","",,"",1991,COORDINATION,"","",2015-05-11,Incoming,Incoming,FALSE,FALSE
128844,500000,2015,2015-05-13T12:51:00Z,2015-05-13T00:00:00Z,2015-05-13T00:00:00Z,Addressing health needs in the earthquake affected population,2015-05-13T12:51:00Z,Standard,f,USD,Traditional aid,128851,paid,2015-05-13,1,internal,single,4398,37,World Health Organization,2015,486,4398,7,156,NPL,41777,37,Nepal Earthquake Flash Appeal 2015,World Health Organization,Health,Nepal,Addressing health needs in the earthquake affected population,2015,Primary,World Health Organization,Other,2015-05-13T12:51:00.000Z,,"","","",629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"",1986,HEALTH,"","",2015-05-13,Incoming,Incoming,FALSE,FALSE
